endTime,artistName,trackName,msPlayed
27,Vampire Weekend,A-Punk,137760
27,MGMT,Electric Feel,229640
27,Empire of the Sun,We Are The People,21239
27,Empire of the Sun,We Are The People,4504
27,Empire of the Sun,We Are The People,15975
27,Matt and Kim,Daylight,171333
27,Yeah Yeah Yeahs,Heads Will Roll - A-Trak Remix Radio Edit,203920
27,Smallpools,Dreaming,216253
27,Goth Babe,Weekend Friend,209454
27,Lime Cordiale,Robbery,223233
27,Cherub,XOXO,291773
27,Two Door Cinema Club,What You Know,191706
27,MGMT,When You Die,25567
27,Flume,The Difference,139662
27,Flume,The Difference,1602
27,Empire of the Sun,High And Low,0
27,Empire of the Sun,High And Low,224840
27,Duke Dumont,I Got U,285596
27,What So Not,High You Are,213340
27,Goth Babe,Encinitas,171724
27,Phoenix,1901,193106
27,The Jungle Giants,Sending Me Ur Loving,253940
27,The Wombats,Greek Tragedy,209557
27,Martin Solveig,The Night Out - Single Version,255010
27,Empire of the Sun,Way To Go,192146
27,Foster The People,Sit Next to Me - Stereotypes Remix,190720
27,Passion Pit,Take a Walk,264493
27,BØRNS,Electric Love - Oliver Remix,253880
27,The Wombats,Tokyo (Vampires & Wolves),225526
27,SG Lewis,Chemicals,0
27,Empire of the Sun,Walking On A Dream,198440
27,The Script,Superheroes,245466
27,Chris Brown,Yeah 3x,241666
27,Disclosure,Latch,255866
27,will.i.am,Scream & Shout,283400
27,Macklemore & Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),220319
27,John Newman,Love Me Again,239894
27,Alesso,Heroes (we could be),210013
27,Maroon 5,Animals,231013
27,Fergie,L.A.LOVE (la la) [feat. YG],211512
27,American Authors,Best Day Of My Life,194240
27,The Weeknd,The Hills,242253
27,will.i.am,#thatPOWER,279506
27,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",252306
27,Pitbull,Timber (feat. Ke$ha),204200
27,Rascal Flatts,Life is a Highway,240658
27,Rascal Flatts,Life is a Highway,6315
27,WALK THE MOON,Shut Up and Dance,199080
27,Rihanna,Don't Stop The Music,267080
27,Kesha,Die Young,211920
27,Hot Chelle Rae,Tonight Tonight,200466
27,Katy Perry,Last Friday Night (T.G.I.F.),230733
27,Zara Larsson,Never Forget You,213427
27,Jack Johnson,Upside Down,165292
27,Gwen Stefani,The Sweet Escape,246466
27,Gwen Stefani,Hollaback Girl,199853
27,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",252306
27,Fall Out Boy,Centuries,25706
27,Fall Out Boy,Centuries,0
27,Kanye West,Stronger,311866
27,JAY-Z,Ni**as In Paris,219333
27,Lil Wayne,A Milli,8279
27,Ski Mask The Slump God,Dr. Suess,153173
27,Ice Cube,It Was A Good Day,260000
27,Aminé,Caroline,209640
27,Wes Walker,Jordan Belfort,140635
27,Whiskey Myers,Virginia,20330
27,Whiskey Myers,Virginia,3390
27,Mac Miller,Gees,12376
27,Mac Miller,Thoughts from a Balcony,9102
27,Mac Miller,Avian,71935
27,Mac Miller,Missed Calls,3274
27,Mac Miller,The Spins,195873
27,Ariana Grande,The Way,227026
27,Mac Miller,100 Grandkids,278506
27,Mac Miller,I'm Not Real,203399
27,Mac Miller,Buttons,228440
27,Mac Miller,Come Back to Earth,161840
27,Mac Miller,Someone Like You,67426
27,Mac Miller,Someone Like You,16973
27,JAY-Z,Run This Town,267520
27,James Bay,Let It Go,260533
27,Lady Gaga,Poker Face,187932
27,Iggy Azalea,Black Widow,209423
27,Katy Perry,Firework,227893
27,Iyaz,Replay,182306
27,Charli XCX,Boom Clap,16264
27,Lorde,Royals,190185
27,Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",201160
27,Miley Cyrus,Party In The U.S.A.,202066
27,Justin Bieber,Somebody To Love,30401
27,Iggy Azalea,Black Widow,1749
27,Mac Miller,Good News,649624
27,A$AP Rocky,Sundress,158205
27,Frank Ocean,Nights,307151
27,Chance the Rapper,Favorite Song,185062
27,J. Cole,t h e . c l i m b . b a c k,306257
27,Jaden,Rainbow Bap,280308
27,Bakar,Hell N Back,88728
27,Bakar,Hell N Back,124836
27,Cordae,RNP (feat. Anderson .Paak),175827
27,Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),44594
27,Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),337866
27,"Tyler, The Creator","GONE, GONE / THANK YOU",26372
27,Frank Ocean,Lost,234093
27,Jaden,Cabin Fever,195214
27,Healy,Nikes On,162289
27,Still Woozy,Window,139293
27,BROCKHAMPTON,NO HALO,259746
27,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),320720
27,Frank Ocean,Dear April (Side A - Acoustic),197213
27,Chance the Rapper,Same Drugs,5201
27,Jaden,Ninety,2809
27,A$AP Ferg,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",222986
27,Still Woozy,Habit,153871
27,Louis The Child,Free (with Drew Love),222253
27,Frank Ocean,Novacane,302346
27,Daniel Caesar,Japanese Denim,214907
27,Jaden,SOHO,2252
27,tobi lou,I Was Sad Last Night I'm OK Now,6246
27,David Guetta,Turn Me On (feat. Nicki Minaj),199680
27,Usher,OMG (feat. will.i.am),269493
27,Gwen Stefani,The Sweet Escape,246466
27,Cage The Elephant,Cigarette Daydreams,208760
27,Macklemore & Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),220319
27,Chris Brown,Yeah 3x,97068
